Provider,NumClaims,NumUniqueBeneficiaries,InscClaimAmtReimbursed_Mean,InscClaimAmtReimbursed_Max,DeductibleAmtPaid_Mean,DeductibleAmtPaid_Max,IPAnnualReimbursementAmt_Mean,IPAnnualDeductibleAmt_Mean,OPAnnualReimbursementAmt_Mean,OPAnnualDeductibleAmt_Mean,ClaimDuration_Mean,ClaimDuration_Max,proc_count_Mean,proc_count_Max,diag_count_Mean,diag_count_Max,Age_Mean,RenalDiseaseIndicator_Sum,HasAttendingPhysician_Sum,HasOperatingPhysician_Sum,HasOtherPhysician_Sum,UniquePhysicianCount_Sum,SamePhysicianAllRoles_Sum,IsDeceased_Sum,ChronicCond_Alzheimer_Sum,ChronicCond_Heartfailure_Sum,ChronicCond_KidneyDisease_Sum,ChronicCond_Cancer_Sum,ChronicCond_ObstrPulmonary_Sum,ChronicCond_Depression_Sum,ChronicCond_Diabetes_Sum,ChronicCond_IschemicHeart_Sum,ChronicCond_Osteoporasis_Sum,ChronicCond_rheumatoidarthritis_Sum,ChronicCond_stroke_Sum,ClaimsPerBeneficiary,ReimbursementToDeductibleRatio,DeceasedPatientRate
PRV51111,132,85,415.6060606060606,7010,1.5151515151515151,100.0,2891.212121212121,372.1818181818182,3962.121212121212,1025.378787878788,2.462121212121212,20,0.0,0,2.840909090909091,9,72.70454545454545,35,132,21,47,165,22,0,49,72,69,27,38,54,101,91,38,36,18,1.5529411764705883,165.24096385542168,0.0
PRV51112,304,195,346.2171052631579,4100,2.664473684210526,100.0,4266.2171052631575,398.9342105263158,3500.4934210526317,859.6875,1.8453947368421053,20,0.0,0,2.651315789473684,9,71.27960526315789,58,304,62,143,419,52,10,114,171,131,42,87,119,223,221,97,99,22,1.558974358974359,94.47935368043089,0.05128205128205128
PRV51113,132,78,351.43939393939394,3300,4.166666666666667,100.0,2906.6666666666665,356.0,3128.560606060606,767.3484848484849,1.5454545454545454,20,0.007575757575757576,1,2.75,9,71.32575757575758,31,131,28,59,158,47,6,48,69,54,15,47,36,96,106,40,46,5,1.6923076923076923,68.02052785923753,0.07692307692307693
PRV51114,262,160,292.82442748091603,8200,2.1374045801526718,100.0,3903.587786259542,507.64885496183206,2914.8473282442746,713.5114503816794,1.1984732824427482,20,0.0,0,2.4732824427480917,9,70.3206106870229,56,261,42,88,311,57,6,90,166,101,35,84,107,202,201,76,95,18,1.6375,93.33333333333333,0.0375
PRV51115,7,6,140.0,600,2.857142857142857,20.0,4142.857142857143,762.8571428571429,1530.0,474.2857142857143,0.0,0,0.0,0,1.8571428571428572,3,72.57142857142857,1,7,1,3,10,0,0,3,3,2,1,3,5,6,4,0,2,0,1.1666666666666667,36.2962962962963,0.0
PRV51117,12,10,162.5,1400,0.0,0.0,5791.666666666667,534.0,4857.5,701.6666666666666,1.75,20,0.0,0,2.3333333333333335,9,68.41666666666667,5,12,0,3,15,0,0,3,12,7,5,5,5,11,12,3,5,1,1.2,162.5,0.0
PRV51118,16,16,8500.0,22000,934.5,1068.0,21635.0,1847.75,7256.25,450.3125,4.25,13,0.875,2,7.8125,10,67.1875,1,16,12,1,21,7,0,4,12,8,2,7,8,13,13,8,4,2,1.0,9.086050240513094,0.0
PRV51119,95,81,11374.526315789473,118000,1020.8947368421053,1068.0,23562.315789473683,2028.8842105263159,4823.0526315789475,506.36842105263156,6.042105263157895,35,0.7894736842105263,3,8.031578947368422,10,74.85263157894737,22,95,58,14,139,18,1,47,68,52,21,44,50,75,82,31,27,12,1.1728395061728396,11.130819942315615,0.012345679012345678
PRV51120,7,7,7428.571428571428,15000,1068.0,1068.0,13302.857142857143,1487.4285714285713,470.0,145.71428571428572,4.142857142857143,6,0.7142857142857143,2,9.142857142857142,10,60.857142857142854,3,7,4,0,7,4,0,4,6,3,2,2,3,6,5,2,1,1,1.0,6.94908459174128,0.0
PRV51121,7,7,11582.857142857143,45000,915.4285714285714,1068.0,16607.14285714286,1220.5714285714287,5070.0,1382.857142857143,5.571428571428571,10,0.7142857142857143,1,6.714285714285714,10,66.42857142857143,1,7,5,3,11,3,1,3,2,5,1,1,2,5,7,3,2,0,1.0,12.63912704598597,0.14285714285714285
PRV51122,7,7,160.0,500,0.0,0.0,1005.7142857142857,152.57142857142858,3861.4285714285716,1172.857142857143,0.0,0,0.0,0,2.0,3,66.71428571428571,1,7,3,4,7,5,0,2,3,1,1,2,3,4,3,0,1,0,1.0,160.0,0.0
PRV51123,31,28,868.0645161290323,5000,70.19354838709677,1068.0,3292.5806451612902,585.6774193548387,4735.1612903225805,1222.9032258064517,2.4838709677419355,20,0.03225806451612903,1,3.5161290322580645,9,69.0,7,31,8,9,35,11,0,14,19,12,1,12,14,23,23,4,10,1,1.1071428571428572,12.19302220208428,0.0
PRV51125,48,32,2735.625,30000,272.8333333333333,1068.0,6520.416666666667,778.75,2234.375,577.2916666666666,2.4791666666666665,20,0.20833333333333334,2,3.7916666666666665,10,70.5,8,48,12,13,63,8,0,19,28,24,5,11,18,36,35,10,13,10,1.5,9.990109555690811,0.0
PRV51126,20,14,8850.0,25000,1068.0,1068.0,18870.0,2453.0,6082.5,1647.5,6.5,28,0.7,2,8.05,10,69.9,10,20,13,0,33,0,0,12,18,13,1,8,11,15,20,9,4,2,1.4285714285714286,8.278765201122544,0.0
PRV51128,50,38,2044.4,29000,106.8,1068.0,9700.8,811.68,2007.2,625.4,2.34,20,0.06,1,3.9,9,68.18,6,50,16,17,73,7,0,21,33,24,18,17,22,36,38,21,15,5,1.3157894736842106,18.964749536178108,0.0
PRV51129,96,65,238.75,2000,5.0,100.0,4439.791666666667,445.0,2546.9791666666665,588.0208333333334,1.3541666666666667,20,0.0,0,2.65625,9,73.52083333333333,20,95,16,36,132,11,0,36,53,37,13,24,37,66,81,24,24,7,1.476923076923077,39.791666666666664,0.0
PRV51130,7,7,710.0,3100,0.0,0.0,2865.714285714286,600.5714285714286,1795.7142857142858,868.5714285714286,2.857142857142857,20,0.0,0,2.857142857142857,4,61.857142857142854,1,7,2,2,8,2,0,2,4,3,1,3,6,2,6,0,3,3,1.0,710.0,0.0
PRV51131,8,8,145.0,800,8.75,70.0,3752.5,667.5,973.75,332.5,0.0,0,0.0,0,3.875,9,74.375,2,8,1,3,11,0,0,3,3,3,1,3,4,7,5,1,2,1,1.0,14.871794871794872,0.0
PRV51132,8,6,666.25,4000,133.5,1068.0,875.0,267.0,1133.75,692.5,1.75,6,0.125,1,2.375,7,73.875,0,8,1,4,9,4,0,1,3,3,0,0,1,4,4,3,0,0,1.3333333333333333,4.9535315985130115,0.0
PRV51134,15,12,507.3333333333333,2900,5.333333333333333,80.0,2164.6666666666665,284.8,7354.0,1463.3333333333333,2.6666666666666665,20,0.0,0,2.0,4,63.53333333333333,4,15,1,2,15,3,0,10,9,7,1,5,8,10,9,2,4,0,1.25,80.10526315789474,0.0
PRV51135,5,2,60.0,90,0.0,0.0,800.0,213.6,364.0,96.0,0.0,0,0.0,0,1.8,5,67.4,0,5,1,2,5,3,0,0,1,1,4,5,0,1,5,4,0,0,2.5,60.0,0.0
PRV51136,1,1,20000.0,20000,1068.0,1068.0,20000.0,1068.0,400.0,220.0,2.0,2,2.0,2,9.0,9,71.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,18.709073900841908,0.0
PRV51137,55,51,291.8181818181818,6000,24.509090909090908,1068.0,4284.363636363636,606.5454545454545,1896.5454545454545,599.6363636363636,0.2,7,0.01818181818181818,1,2.8363636363636364,9,71.94545454545455,6,55,13,23,78,9,1,22,38,18,9,19,24,46,42,24,22,2,1.0784313725490196,11.439771917320028,0.0196078431372549
PRV51138,26,21,516.5384615384615,6000,41.07692307692308,1068.0,7255.384615384615,698.3076923076923,1672.3076923076924,421.15384615384613,1.5384615384615385,20,0.038461538461538464,1,2.8076923076923075,6,72.46153846153847,5,26,6,11,42,1,0,6,17,8,4,6,11,9,20,9,10,2,1.2380952380952381,12.276051188299816,0.0
PRV51139,43,42,1222.7906976744187,14000,174.7906976744186,1068.0,4144.418604651163,521.5813953488372,2857.906976744186,716.7441860465116,2.4651162790697674,20,0.023255813953488372,1,3.441860465116279,10,74.32558139534883,9,43,11,11,56,5,0,15,26,16,7,12,24,33,32,12,8,3,1.0238095238095237,6.955946553776955,0.0
PRV51140,487,394,930.4517453798768,16000,103.52772073921972,1068.0,5292.525667351129,656.4681724845996,2471.3141683778235,697.4743326488706,2.1047227926078027,29,0.0513347022587269,3,3.1396303901437372,10,72.85010266940452,91,486,97,176,759,0,0,184,295,187,74,158,202,349,359,148,156,51,1.236040609137056,8.901483154896376,0.0
PRV51141,71,37,274.50704225352115,1900,2.3943661971830985,90.0,4550.704225352113,300.84507042253523,1347.1830985915492,407.46478873239437,1.732394366197183,20,0.0,0,2.9295774647887325,9,74.50704225352112,13,70,12,28,88,17,0,18,36,19,7,18,26,46,43,13,14,5,1.9189189189189189,80.87136929460581,0.0
PRV51142,51,38,2050.392156862745,57000,147.76470588235293,1068.0,6310.196078431372,732.9411764705883,2528.0392156862745,683.5294117647059,1.9215686274509804,22,0.11764705882352941,2,3.0588235294117645,10,72.84313725490196,12,51,11,15,60,13,0,17,33,22,6,14,18,33,41,14,7,8,1.3421052631578947,13.782786345063927,0.0
PRV51143,77,68,265.5844155844156,3300,4.545454545454546,100.0,4543.116883116883,443.84415584415586,1568.8311688311687,467.14285714285717,0.987012987012987,20,0.0,0,2.5714285714285716,9,72.15584415584415,11,75,10,23,93,13,1,33,45,25,13,19,27,44,44,24,18,4,1.1323529411764706,47.89227166276346,0.014705882352941176
PRV51144,30,29,2040.6666666666667,33000,149.73333333333332,1068.0,4097.666666666667,391.6,2092.6666666666665,573.0,1.8,20,0.1,1,3.2,9,76.6,1,30,10,11,41,7,1,11,15,10,8,7,13,18,24,11,9,1,1.0344827586206897,13.53825740822645,0.034482758620689655
PRV51145,202,161,7952.227722772277,46000,825.4851485148515,1068.0,16146.18811881188,1559.7623762376238,1350.7920792079208,420.0,4.900990099009901,35,0.6435643564356436,3,6.856435643564357,10,73.04950495049505,48,202,106,17,315,6,1,103,136,105,41,83,91,149,164,70,71,34,1.2546583850931676,9.621743036837376,0.006211180124223602
PRV51146,352,334,4775.3125,57000,487.6988636363636,1068.0,9420.681818181818,1022.3579545454545,2211.903409090909,651.5056818181819,3.4232954545454546,30,0.3181818181818182,3,5.0539772727272725,10,74.07386363636364,71,351,131,105,524,44,4,140,230,169,63,131,152,250,285,128,116,38,1.0538922155688624,9.771482717326855,0.011976047904191617
PRV51147,32,32,276.875,3300,6.5625,200.0,3880.0,400.5,2430.9375,646.875,2.5,20,0.0,0,2.65625,9,71.59375,4,32,5,13,42,7,0,10,18,12,4,7,12,22,18,8,5,1,1.0,36.611570247933884,0.0
PRV51148,330,263,1480.7878787878788,37000,109.98181818181818,1068.0,4914.515151515152,517.2363636363636,2557.3636363636365,752.1212121212121,1.8484848484848484,20,0.09393939393939393,3,3.3727272727272726,10,73.5909090909091,82,329,80,128,398,115,0,111,195,135,59,94,141,227,253,108,103,31,1.2547528517110267,13.342616863259064,0.0
PRV51149,148,136,7572.1621621621625,57000,837.5540540540541,1068.0,14534.18918918919,1548.918918918919,2759.864864864865,761.6216216216217,4.6891891891891895,26,0.5608108108108109,3,6.925675675675675,10,71.66891891891892,41,148,73,14,160,73,0,65,105,91,19,71,76,111,122,62,54,25,1.088235294117647,9.030022722511402,0.0
PRV51151,233,225,863.9484978540772,16000,99.99141630901288,1068.0,5334.50643776824,692.7381974248927,2602.489270386266,779.0128755364807,1.6952789699570816,20,0.060085836909871244,2,3.1502145922746783,9,73.49356223175965,55,233,45,85,330,26,1,106,139,105,35,86,116,160,179,70,71,26,1.0355555555555556,8.554672559602226,0.0044444444444444444
PRV51152,83,39,310.48192771084337,3300,6.024096385542169,100.0,4607.951807228916,527.566265060241,2278.0722891566265,681.2048192771084,1.7228915662650603,20,0.0,0,2.6867469879518073,9,73.33734939759036,16,83,19,22,102,17,0,41,46,43,1,31,48,63,56,22,25,13,2.128205128205128,44.20240137221269,0.0
PRV51153,87,83,821.7241379310345,34000,56.3448275862069,1068.0,7159.080459770115,587.6781609195402,1649.8850574712644,477.35632183908046,1.4022988505747127,20,0.05747126436781609,2,2.7471264367816093,9,72.57471264367815,14,86,16,32,119,14,2,29,49,33,11,28,48,59,63,30,28,7,1.0481927710843373,14.329524954900782,0.024096385542168676
PRV51154,161,147,284.16149068322983,8100,4.906832298136646,200.0,3420.6832298136646,406.50931677018633,2089.503105590062,581.2422360248447,1.3229813664596273,20,0.0,0,2.472049689440994,10,74.54658385093168,29,160,32,70,195,58,1,66,98,57,23,48,76,111,106,57,60,18,1.0952380952380953,48.10725552050474,0.006802721088435374
PRV51155,115,110,228.95652173913044,3300,1.391304347826087,100.0,4628.782608695652,423.96521739130435,1714.0,437.6521739130435,1.0434782608695652,20,0.0,0,2.591304347826087,8,72.92173913043479,19,115,16,0,131,0,1,52,61,36,20,31,46,76,76,31,34,10,1.0454545454545454,95.74545454545455,0.00909090909090909
PRV51156,542,425,259.48339483394835,3300,3.1734317343173433,200.0,4754.354243542435,476.0369003690037,2352.361623616236,671.1439114391144,1.367158671586716,20,0.0,0,2.474169741697417,9,73.33763837638377,91,542,93,243,691,138,1,189,296,186,79,178,220,361,387,172,172,43,1.275294117647059,62.175066312997345,0.002352941176470588
PRV51159,569,506,1402.091388400703,57000,123.81370826010544,1068.0,5588.945518453427,676.6115992970123,2153.3567662565906,575.5114235500879,1.7398945518453428,35,0.07381370826010544,2,3.0984182776801408,10,74.0,96,566,128,192,791,63,3,230,310,211,92,177,233,389,411,182,173,63,1.1245059288537549,11.233472732649009,0.005928853754940711
PRV51160,114,110,7649.298245614035,57000,843.3333333333334,1068.0,14306.842105263158,1529.017543859649,1838.859649122807,566.8421052631579,4.87719298245614,30,0.5877192982456141,3,6.868421052631579,10,73.44736842105263,25,113,61,25,191,6,0,53,81,70,28,58,52,86,86,45,43,23,1.0363636363636364,9.059571550273235,0.0
PRV51164,391,334,1424.5012787723786,41000,113.93350383631713,1068.0,5663.657289002557,641.6368286445013,2515.6010230179027,726.0358056265985,1.659846547314578,30,0.06649616368286446,2,3.104859335038363,10,73.11253196930946,82,389,90,126,538,48,0,131,238,152,51,124,174,260,299,118,121,40,1.1706586826347305,12.394134270900555,0.0
PRV51165,98,97,3364.285714285714,57000,286.61224489795916,1068.0,6605.6122448979595,655.5102040816327,2340.408163265306,657.8571428571429,2.4489795918367347,35,0.2653061224489796,3,4.285714285714286,10,75.06122448979592,19,98,37,29,152,9,0,42,53,41,11,30,43,68,70,34,21,14,1.0103092783505154,11.697296530192295,0.0
PRV51166,5,5,4974.0,22000,213.6,1068.0,7200.0,427.2,2602.0,650.0,3.2,16,0.2,1,3.6,8,71.4,0,5,2,0,6,1,0,1,3,1,1,1,1,5,2,1,3,0,1.0,23.178005591798694,0.0
PRV51167,190,182,273.57894736842104,3300,2.1578947368421053,100.0,4541.8421052631575,471.09473684210525,1847.4736842105262,587.9473684210526,1.7421052631578948,20,0.0,0,2.7157894736842105,9,74.1842105263158,29,190,35,75,265,25,1,80,105,74,34,57,81,139,151,54,53,13,1.043956043956044,86.63333333333333,0.005494505494505495
PRV51168,87,86,924.9425287356322,25000,112.4367816091954,1068.0,4970.574712643678,527.8620689655172,2257.1264367816093,573.9080459770115,0.7701149425287356,16,0.06896551724137931,2,2.8045977011494254,10,73.37931034482759,14,87,16,34,127,8,1,38,53,31,11,24,33,58,68,31,31,6,1.0116279069767442,8.153814976188064,0.011627906976744186
PRV51169,77,74,251.6883116883117,3300,0.6493506493506493,50.0,3497.012987012987,455.94805194805195,3164.025974025974,873.2467532467532,1.4935064935064934,20,0.0,0,2.74025974025974,10,74.68831168831169,18,77,11,25,103,8,0,32,44,33,9,20,36,52,53,31,24,10,1.0405405405405406,152.5984251968504,0.0
PRV51170,16,16,9113.75,57000,534.0,1068.0,14669.375,1393.25,1305.625,362.5,3.125,27,0.5,2,5.5,9,72.8125,4,16,6,2,23,1,0,8,9,8,1,9,8,14,10,5,8,3,1.0,17.035046728971963,0.0
PRV51171,59,59,234.23728813559322,3300,3.389830508474576,70.0,5506.271186440678,624.3389830508474,2405.2542372881358,796.1016949152543,1.576271186440678,20,0.0,0,2.6440677966101696,8,72.88135593220339,12,59,12,17,76,10,0,23,39,29,9,19,22,40,42,19,14,7,1.0,53.35907335907336,0.0
PRV51173,22,21,4376.818181818182,29000,348.90909090909093,1068.0,9195.454545454546,922.3636363636364,4183.181818181818,1070.4545454545455,4.318181818181818,23,0.36363636363636365,2,4.045454545454546,10,73.04545454545455,6,22,7,8,36,0,0,6,10,8,2,6,11,18,11,3,8,3,1.0476190476190477,12.508443751623798,0.0
PRV51175,41,39,235.3658536585366,2100,2.1951219512195124,50.0,3824.390243902439,468.8780487804878,1798.0487804878048,558.0487804878048,0.6585365853658537,20,0.0,0,2.5365853658536586,8,71.46341463414635,12,41,5,12,51,6,0,22,27,20,6,11,21,27,35,6,14,5,1.0512820512820513,73.66412213740458,0.0
PRV51176,445,399,328.0449438202247,7500,1.9550561797752808,100.0,4759.258426966292,482.9752808988764,2873.303370786517,826.561797752809,2.0651685393258425,20,0.0,0,2.5213483146067417,10,72.88764044943821,101,442,64,184,648,31,2,194,263,176,60,138,202,312,341,155,131,52,1.1152882205513786,111.01140684410646,0.005012531328320802
PRV51178,65,64,6633.538461538462,43000,563.1076923076923,1068.0,13125.23076923077,1390.7692307692307,2757.076923076923,759.8461538461538,4.523076923076923,35,0.4153846153846154,2,5.476923076923077,10,71.01538461538462,11,65,24,12,96,4,0,31,44,32,10,28,27,42,46,21,17,6,1.015625,11.759347642294161,0.0
PRV51179,26,26,192.30769230769232,1400,0.0,0.0,7808.461538461538,492.9230769230769,2876.923076923077,657.3076923076923,0.8076923076923077,20,0.0,0,3.230769230769231,10,70.26923076923077,5,26,4,11,37,3,0,12,15,12,2,8,12,15,13,7,10,3,1.0,192.30769230769232,0.0
PRV51180,129,86,730.5426356589147,41000,18.728682170542637,1068.0,3145.3488372093025,480.1860465116279,2314.263565891473,621.3178294573644,1.6124031007751938,20,0.007751937984496124,1,2.7364341085271318,9,73.86821705426357,19,129,21,0,129,21,0,46,78,57,12,42,51,83,93,52,44,11,1.5,37.02946954813359,0.0
PRV51181,10,10,215.0,800,0.0,0.0,11294.0,854.4,1753.0,774.0,2.6,20,0.0,0,1.9,3,77.4,2,10,1,6,16,0,1,4,6,4,2,4,4,8,8,1,4,2,1.0,215.0,0.1
PRV51183,113,105,3148.5840707964603,38000,378.6725663716814,1068.0,8677.699115044248,878.9734513274336,2261.504424778761,611.858407079646,2.504424778761062,28,0.21238938053097345,2,4.380530973451328,10,73.27433628318585,23,113,33,30,159,12,1,36,65,52,15,39,55,81,85,38,37,17,1.0761904761904761,8.29289327086684,0.009523809523809525
PRV51185,8,8,198.75,500,0.0,0.0,1805.0,400.5,1481.25,856.25,0.0,0,0.0,0,2.0,4,72.75,1,8,2,4,9,3,0,2,4,3,1,1,3,6,4,2,4,1,1.0,198.75,0.0
PRV51186,2,2,50.0,50,0.0,0.0,0.0,0.0,140.0,45.0,0.0,0,0.0,0,4.0,4,74.5,0,2,1,0,2,1,0,1,0,1,0,0,1,1,1,0,1,0,1.0,50.0,0.0
PRV51189,56,51,156.07142857142858,1600,4.285714285714286,100.0,4342.5,343.2857142857143,1620.892857142857,470.5357142857143,0.6071428571428571,20,0.0,0,2.875,9,73.05357142857143,4,56,10,18,61,21,0,14,33,18,8,11,24,35,31,20,12,5,1.0980392156862746,29.52702702702703,0.0
PRV51190,66,64,595.6060606060606,15000,53.54545454545455,1068.0,2953.030303030303,315.030303030303,1981.2121212121212,652.2727272727273,0.6060606060606061,15,0.030303030303030304,1,2.5454545454545454,9,73.45454545454545,13,66,12,25,80,18,0,32,42,26,14,24,36,41,50,21,27,4,1.03125,10.919444444444444,0.0
PRV51191,32,30,343.4375,3000,2.8125,90.0,3320.625,433.875,2737.5,863.125,3.15625,20,0.0,0,2.71875,9,71.15625,8,32,6,16,49,3,0,11,13,11,4,6,11,19,22,13,5,2,1.0666666666666667,90.08196721311475,0.0
PRV51194,9,9,2060.0,14000,237.33333333333334,1068.0,3560.0,474.6666666666667,1135.5555555555557,415.55555555555554,0.6666666666666666,5,0.1111111111111111,1,3.6666666666666665,9,72.44444444444444,0,9,4,2,9,4,0,4,4,2,1,3,4,6,4,2,2,0,1.0,8.643356643356643,0.0
PRV51196,720,432,273.69444444444446,4300,2.4305555555555554,100.0,3670.3055555555557,455.81666666666666,2181.8194444444443,662.8333333333334,1.4027777777777777,20,0.0,0,2.6458333333333335,10,74.72777777777777,117,716,129,0,716,129,3,244,384,252,106,205,289,501,544,202,235,64,1.6666666666666667,79.78137651821864,0.006944444444444444
PRV51198,6,3,60.0,100,5.0,30.0,2361.6666666666665,356.0,628.3333333333334,626.6666666666666,0.0,0,0.0,0,1.6666666666666667,3,78.83333333333333,0,6,1,5,6,5,0,0,1,0,1,1,2,4,1,0,1,0,2.0,10.0,0.0
PRV51200,19,16,232.6315789473684,1600,0.0,0.0,2652.6315789473683,353.05263157894734,1578.9473684210527,534.2105263157895,1.5789473684210527,20,0.0,0,3.0,8,70.42105263157895,5,19,4,9,21,8,0,7,13,2,3,5,8,14,17,11,5,1,1.1875,232.6315789473684,0.0
PRV51201,45,41,236.88888888888889,3300,1.1111111111111112,50.0,7034.222222222223,883.7333333333333,2593.777777777778,701.5555555555555,0.9777777777777777,15,0.0,0,2.6666666666666665,10,73.46666666666667,10,45,3,17,60,3,0,17,28,20,5,14,15,32,34,16,12,3,1.0975609756097562,112.21052631578947,0.0
PRV51202,12,12,417.5,3100,0.0,0.0,5002.5,267.0,7299.166666666667,1990.0,3.6666666666666665,20,0.0,0,2.0,4,70.08333333333333,3,12,1,6,12,6,0,7,8,4,1,1,3,9,10,3,4,0,1.0,417.5,0.0
PRV51203,21,20,730.4761904761905,9010,3.8095238095238093,80.0,4085.714285714286,305.14285714285717,3174.7619047619046,952.8571428571429,1.2380952380952381,20,0.0,0,2.380952380952381,9,66.42857142857143,6,21,3,6,23,5,0,8,12,6,6,3,7,14,15,5,7,3,1.05,151.88118811881188,0.0
PRV51204,499,398,310.9819639278557,3300,1.2024048096192386,100.0,4828.356713426853,555.7675350701403,2439.438877755511,689.8597194388777,1.6673346693386772,20,0.0,0,2.5871743486973946,10,72.84569138276554,82,499,76,191,623,104,5,177,269,181,74,131,195,324,362,165,151,48,1.2537688442211055,141.20109190172883,0.01256281407035176
PRV51205,10,10,466.0,3300,7.0,70.0,4000.0,427.2,3035.0,1051.0,2.0,20,0.0,0,2.9,5,74.9,2,10,2,2,12,2,0,3,4,5,3,4,3,6,6,5,4,0,1.0,58.25,0.0
PRV51206,10,10,156.0,400,0.0,0.0,13962.0,534.0,1857.0,439.0,0.6,4,0.0,0,2.1,5,74.6,2,10,1,5,16,0,0,3,7,5,1,3,6,7,6,5,4,0,1.0,156.0,0.0
PRV51207,3,3,17000.0,38000,1068.0,1068.0,47493.333333333336,2492.0,583.3333333333334,30.0,14.0,35,1.0,1,7.666666666666667,9,69.66666666666667,1,3,3,1,4,2,0,2,2,1,1,1,1,1,2,1,0,1,1.0,15.902712815715622,0.0
PRV51209,42,38,235.95238095238096,1700,4.0476190476190474,100.0,3284.5238095238096,584.8571428571429,2213.095238095238,625.952380952381,0.8333333333333334,17,0.0,0,2.4761904761904763,8,73.66666666666667,4,42,2,11,42,11,0,15,27,12,4,16,20,25,29,18,14,6,1.105263157894737,46.74528301886793,0.0
PRV51210,9,9,321.1111111111111,1400,0.0,0.0,1351.111111111111,356.0,2210.0,426.6666666666667,0.0,0,0.0,0,1.8888888888888888,3,80.66666666666667,1,9,3,2,9,5,0,4,4,2,2,2,3,7,5,2,0,0,1.0,321.1111111111111,0.0
PRV51211,2,2,50.0,100,0.0,0.0,0.0,0.0,1390.0,495.0,0.0,0,0.0,0,2.0,3,70.5,0,2,1,1,2,2,0,2,1,0,1,1,1,0,1,0,1,0,1.0,50.0,0.0
PRV51212,15,15,417.3333333333333,3300,4.666666666666667,70.0,6700.0,772.0,2342.0,526.0,1.9333333333333333,20,0.0,0,3.466666666666667,9,71.66666666666667,2,15,5,8,16,9,0,5,7,8,3,5,7,13,13,6,8,1,1.0,73.6470588235294,0.0
PRV51213,2,2,25.0,30,0.0,0.0,0.0,0.0,1140.0,110.0,0.0,0,0.0,0,2.0,3,73.5,0,2,1,0,2,1,0,0,0,0,0,2,0,1,2,1,1,0,1.0,25.0,0.0
PRV51214,8,8,400.0,1600,0.0,0.0,6503.75,934.5,1577.5,853.75,0.75,4,0.0,0,4.125,9,70.125,3,8,1,3,8,4,0,4,4,3,0,2,7,4,7,2,1,1,1.0,400.0,0.0
PRV51215,10,10,161.0,500,0.0,0.0,5420.0,427.2,3785.0,863.0,0.7,7,0.0,0,2.3,4,80.8,1,10,0,0,10,0,0,2,7,3,0,3,5,7,9,1,2,2,1.0,161.0,0.0
PRV51216,71,66,219.1549295774648,3300,8.028169014084508,200.0,3978.450704225352,502.4788732394366,3461.2676056338028,930.0,1.8309859154929577,20,0.0,0,2.4225352112676055,7,73.3943661971831,12,71,7,20,72,24,1,24,36,26,13,21,29,51,52,24,20,5,1.0757575757575757,24.27457098283931,0.015151515151515152
