Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures,OP_NumClaims,OP_NumBeneficiaries,OP_AvgReimbursement,OP_TotalReimbursement,OP_MaxReimbursement,OP_StdReimbursement,OP_MedianReimbursement,OP_AvgDeductible,OP_TotalDeductible,OP_AvgClaimDuration,OP_TotalClaimDuration,OP_MaxClaimDuration,OP_StdClaimDuration,OP_NumAttendingPhysicians,OP_NumOperatingPhysicians,OP_NumOtherPhysicians,OP_ClaimsPerBeneficiary,OP_ReimbursementPerDay,OP_ReimbursementPerBeneficiary,OP_TotalUniqueDiagnoses,OP_TotalUniqueProcedures,PotentialFraud
PRV51067,12.0,11.0,27166.666666666668,326000.0,83000.0,23241.159935586587,20500.0,1068.0,12816.0,6.583333333333333,79.0,23.0,6.473137967903599,6.583333333333333,79.0,23.0,6.473137967903599,6.0,4.0,2.0,1.0909090909090908,4126.5822784810125,29636.363636363636,12.0,106.0,12.0,46.0,39.0,185.2173913043478,8520.0,2100.0,390.42278582431794,55.0,6.086956521739131,280.0,1.1956521739130435,55.0,20.0,4.292730626522476,19.0,4.0,13.0,1.1794871794871795,154.9090909090909,218.46153846153845,111.0,0.0,1
PRV51068,9.0,9.0,8555.555555555555,77000.0,19000.0,5126.185499743233,8000.0,1068.0,8544.0,3.0,27.0,6.0,1.7320508075688774,3.0,27.0,6.0,1.7320508075688774,8.0,3.0,0.0,1.0,2851.8518518518517,8555.555555555555,11.0,70.0,3.0,252.0,206.0,262.93650793650795,66260.0,3300.0,514.6732494715665,80.0,1.746031746031746,440.0,1.3174603174603174,332.0,20.0,4.152761849000572,74.0,32.0,45.0,1.2233009708737863,199.57831325301206,321.6504854368932,572.0,0.0,0
PRV51070,10.0,10.0,10100.0,101000.0,22000.0,5952.590472502987,10000.0,1068.0,10680.0,4.1,41.0,15.0,4.175324338699131,4.1,41.0,15.0,4.175324338699131,10.0,4.0,2.0,1.0,2463.4146341463415,10100.0,16.0,77.0,6.0,89.0,61.0,274.2696629213483,24410.0,3300.0,593.8183216968297,80.0,3.3707865168539324,300.0,1.6629213483146068,148.0,20.0,5.406107279198053,36.0,12.0,14.0,1.459016393442623,164.93243243243242,400.1639344262295,195.0,0.0,0
PRV51071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,356.25,8550.0,3200.0,728.391990142909,85.0,2.0833333333333335,50.0,2.0833333333333335,50.0,20.0,5.702148082400456,11.0,2.0,5.0,1.0,171.0,356.25,59.0,0.0,0
PRV51072,12.0,12.0,6000.0,72000.0,14000.0,3741.657386773941,4000.0,1068.0,11748.0,4.25,51.0,13.0,3.0785179433085537,4.25,51.0,13.0,3.0785179433085537,10.0,7.0,1.0,1.0,1411.764705882353,6000.0,18.0,105.0,6.0,200.0,150.0,235.85,47170.0,3200.0,463.15856548693955,70.0,2.15,430.0,1.375,275.0,20.0,4.67586285805483,42.0,17.0,44.0,1.3333333333333333,171.52727272727273,314.46666666666664,461.0,0.0,0
PRV51074,5.0,5.0,6200.0,31000.0,15000.0,5215.361924162119,3000.0,1068.0,5340.0,2.6,13.0,4.0,1.140175425099138,2.6,13.0,4.0,1.140175425099138,4.0,1.0,2.0,1.0,2384.6153846153848,6200.0,7.0,41.0,1.0,34.0,34.0,299.11764705882354,10170.0,2500.0,513.9058258678944,100.0,2.3529411764705883,80.0,1.7941176470588236,61.0,20.0,5.392359419303564,11.0,4.0,4.0,1.0,166.72131147540983,299.11764705882354,98.0,0.0,0
PRV51075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,502.94117647058823,8550.0,3000.0,765.4881180159032,100.0,4.117647058823529,70.0,1.1764705882352942,20.0,20.0,4.85071250072666,4.0,2.0,3.0,1.3076923076923077,427.5,657.6923076923077,40.0,0.0,0
PRV51076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,352.7586206896552,10230.0,3300.0,853.5467873682151,50.0,1.7241379310344827,50.0,1.1724137931034482,34.0,20.0,4.456688116249245,8.0,3.0,5.0,1.0740740740740742,300.88235294117646,378.8888888888889,71.0,0.0,0
PRV51077,16.0,13.0,12437.5,199000.0,56000.0,13559.590701787425,6000.0,1068.0,16020.0,5.9375,95.0,19.0,5.2848052628897,5.9375,95.0,19.0,5.2848052628897,1.0,1.0,0.0,1.2307692307692308,2094.7368421052633,15307.692307692309,2.0,120.0,8.0,17.0,17.0,314.70588235294116,5350.0,2600.0,632.3282142908344,70.0,11.764705882352942,200.0,2.5294117647058822,43.0,20.0,6.325717815580533,10.0,1.0,5.0,1.0,124.4186046511628,314.70588235294116,38.0,0.0,1
PRV51078,9.0,9.0,8444.444444444445,76000.0,16000.0,4772.607021092118,9000.0,1068.0,8544.0,6.666666666666667,60.0,21.0,6.324555320336759,6.666666666666667,60.0,21.0,6.324555320336759,3.0,3.0,1.0,1.0,1266.6666666666667,8444.444444444445,7.0,77.0,8.0,14.0,14.0,162.14285714285714,2270.0,800.0,219.30584794996903,65.0,7.142857142857143,100.0,0.07142857142857142,1.0,1.0,0.2672612419124244,10.0,2.0,4.0,1.0,2270.0,162.14285714285714,33.0,0.0,0
PRV51081,6.0,6.0,13166.666666666666,79000.0,48000.0,17279.081765726634,8000.0,1068.0,6408.0,6.0,36.0,10.0,2.449489742783178,6.0,36.0,10.0,2.449489742783178,1.0,2.0,1.0,1.0,2194.4444444444443,13166.666666666666,4.0,50.0,9.0,194.0,125.0,232.37113402061857,45080.0,3300.0,485.090180592759,80.0,3.917525773195876,760.0,1.4845360824742269,288.0,20.0,4.619430469935332,2.0,1.0,0.0,1.552,156.52777777777777,360.64,477.0,0.0,0
PRV51082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,160.88235294117646,5470.0,1000.0,237.41496272903532,80.0,2.0588235294117645,70.0,1.1764705882352942,40.0,20.0,4.776651472212257,9.0,3.0,6.0,1.096774193548387,136.75,176.4516129032258,80.0,0.0,0
PRV51083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,81.0,201.11111111111111,18100.0,3300.0,512.3210993741329,70.0,1.5555555555555556,140.0,1.3777777777777778,124.0,20.0,4.831027475280633,18.0,8.0,15.0,1.1111111111111112,145.96774193548387,223.45679012345678,211.0,0.0,0
PRV51084,20.0,19.0,9550.0,191000.0,45000.0,11311.26592570899,6000.0,1068.0,21360.0,5.65,113.0,28.0,6.784463675812632,5.65,113.0,28.0,6.784463675812632,14.0,9.0,2.0,1.0526315789473684,1690.2654867256638,10052.631578947368,25.0,158.0,11.0,90.0,67.0,273.1111111111111,24580.0,3300.0,571.5180739608503,75.0,5.888888888888889,530.0,0.7888888888888889,71.0,20.0,3.4786489836660075,25.0,6.0,15.0,1.3432835820895523,346.19718309859155,366.86567164179104,180.0,0.0,1
PRV51086,31.0,30.0,13322.58064516129,413000.0,57000.0,12765.545024986057,9000.0,1068.0,33108.0,4.838709677419355,150.0,11.0,3.034213508127473,4.838709677419355,150.0,11.0,3.034213508127473,12.0,8.0,4.0,1.0333333333333334,2753.3333333333335,13766.666666666666,24.0,243.0,24.0,108.0,86.0,307.1296296296296,33170.0,3300.0,623.4214471736782,80.0,0.5555555555555556,60.0,2.212962962962963,239.0,20.0,5.982921059969818,20.0,11.0,16.0,1.255813953488372,138.7866108786611,385.69767441860466,288.0,0.0,0
PRV51089,18.0,18.0,9833.333333333334,177000.0,41000.0,10251.25530333323,5500.0,1068.0,18156.0,5.166666666666667,93.0,14.0,3.869184440588755,5.166666666666667,93.0,14.0,3.869184440588755,11.0,12.0,3.0,1.0,1903.225806451613,9833.333333333334,26.0,142.0,16.0,210.0,179.0,256.6666666666667,53900.0,3300.0,538.152371063864,70.0,2.5714285714285716,540.0,1.3952380952380952,293.0,20.0,4.705791625584605,66.0,21.0,41.0,1.1731843575418994,183.95904436860067,301.1173184357542,463.0,0.0,0
PRV51090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,832.8571428571429,5830.0,3300.0,1303.798479900355,50.0,8.571428571428571,60.0,5.714285714285714,40.0,20.0,9.759000729485331,3.0,1.0,1.0,1.0,145.75,832.8571428571429,17.0,0.0,0
PRV51091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,210.6818181818182,9270.0,2100.0,451.69138325658287,60.0,1.8181818181818181,80.0,0.9318181818181818,41.0,20.0,4.211820173686869,19.0,6.0,13.0,1.0,226.09756097560975,210.6818181818182,125.0,0.0,0
PRV51093,2.0,2.0,5500.0,11000.0,11000.0,7778.174593052023,5500.0,1068.0,2136.0,6.0,12.0,11.0,7.0710678118654755,6.0,12.0,11.0,7.0710678118654755,1.0,1.0,0.0,1.0,916.6666666666666,5500.0,2.0,18.0,2.0,7.0,7.0,387.14285714285717,2710.0,2100.0,760.6732606867482,80.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.37796447300922725,5.0,2.0,4.0,1.0,2710.0,387.14285714285717,17.0,0.0,0
PRV51096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,640.0,3200.0,2100.0,826.4381404557754,400.0,20.0,100.0,4.0,20.0,20.0,8.94427190999916,3.0,0.0,2.0,1.0,160.0,640.0,8.0,0.0,0
PRV51097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,71.0,355.36,44420.0,3500.0,751.1727862740433,80.0,1.84,230.0,1.744,218.0,20.0,5.108348637911436,1.0,1.0,1.0,1.7605633802816902,203.76146788990826,625.6338028169014,294.0,0.0,0
PRV51098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,75.0,300.0,200.0,85.04900548115383,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,75.0,13.0,0.0,0
PRV51100,5.0,5.0,15600.0,78000.0,33000.0,11436.782764396638,17000.0,1068.0,5340.0,6.0,30.0,9.0,2.449489742783178,6.0,30.0,9.0,2.449489742783178,3.0,1.0,1.0,1.0,2600.0,15600.0,5.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51101,3.0,3.0,5533.333333333333,16600.0,13000.0,6576.726642740547,3000.0,1068.0,3204.0,3.3333333333333335,10.0,6.0,2.516611478423583,3.3333333333333335,10.0,6.0,2.516611478423583,1.0,1.0,0.0,1.0,1660.0,5533.333333333333,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51102,12.0,11.0,12333.333333333334,148000.0,47000.0,12017.663767315278,9000.0,1068.0,12816.0,4.0,48.0,10.0,3.0451153135353137,4.0,48.0,10.0,3.0451153135353137,3.0,1.0,1.0,1.0909090909090908,3083.3333333333335,13454.545454545454,5.0,97.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,73.33333333333333,440.0,200.0,71.46094504459528,55.0,10.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,0.0,110.0,8.0,0.0,1
PRV51104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,158.33333333333334,1900.0,700.0,202.83595401807898,90.0,9.166666666666666,110.0,1.1666666666666667,14.0,14.0,4.041451884327381,2.0,0.0,2.0,1.3333333333333333,135.71428571428572,211.11111111111111,28.0,0.0,0
PRV51105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,545.0,6540.0,1800.0,767.4455858708989,85.0,0.0,0.0,3.3333333333333335,40.0,20.0,7.784989441615229,2.0,1.0,2.0,1.0,163.5,545.0,28.0,0.0,0
PRV51108,19.0,19.0,8210.526315789473,156000.0,22000.0,5633.027086038801,7000.0,1068.0,19224.0,5.2631578947368425,100.0,16.0,3.997806416067551,5.2631578947368425,100.0,16.0,3.997806416067551,6.0,3.0,0.0,1.0,1560.0,8210.526315789473,9.0,134.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51109,3.0,3.0,6000.0,18000.0,8000.0,2645.7513110645905,7000.0,1068.0,3204.0,6.333333333333333,19.0,9.0,3.0550504633038935,6.333333333333333,19.0,9.0,3.0550504633038935,1.0,2.0,0.0,1.0,947.3684210526316,6000.0,3.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51110,5.0,5.0,5400.0,27000.0,9000.0,2509.980079602227,4000.0,1068.0,5340.0,10.2,51.0,28.0,11.122050170719426,10.2,51.0,28.0,11.122050170719426,3.0,3.0,0.0,1.0,529.4117647058823,5400.0,6.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,85.0,415.6060606060606,54860.0,7010.0,886.0584799473751,80.0,1.5151515151515151,200.0,2.462121212121212,325.0,20.0,6.367145276932347,4.0,2.0,2.0,1.5529411764705883,168.8,645.4117647058823,332.0,0.0,0
PRV51112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,195.0,346.2171052631579,105250.0,4100.0,655.4920296194023,80.0,2.664473684210526,810.0,1.8453947368421053,561.0,20.0,5.459642982268492,7.0,7.0,6.0,1.558974358974359,187.6114081996435,539.7435897435897,614.0,0.0,0
PRV51113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,78.0,351.43939393939394,46390.0,3300.0,712.566731923337,70.0,4.166666666666667,550.0,1.5454545454545454,204.0,20.0,4.978370984007385,2.0,2.0,1.0,1.6923076923076923,227.40196078431373,594.7435897435897,320.0,1.0,0
PRV51114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,160.0,292.82442748091603,76720.0,8200.0,708.7145287296077,80.0,2.1374045801526718,560.0,1.1984732824427482,314.0,20.0,4.302578479034281,5.0,4.0,3.0,1.6375,244.3312101910828,479.5,491.0,0.0,0
PRV51115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,140.0,980.0,600.0,203.9607805437114,60.0,2.857142857142857,20.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.1666666666666667,0.0,163.33333333333334,13.0,0.0,0
PRV51117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,162.5,1950.0,1400.0,390.8527972151524,50.0,0.0,0.0,1.75,21.0,20.0,5.754444922287149,4.0,0.0,3.0,1.2,92.85714285714286,195.0,28.0,0.0,0
PRV51118,16.0,16.0,8500.0,136000.0,22000.0,5738.757124441959,7500.0,1068.0,14952.0,4.25,68.0,13.0,2.695675549220764,4.25,68.0,13.0,2.695675549220764,4.0,4.0,1.0,1.0,2000.0,8500.0,9.0,121.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51119,94.0,81.0,10478.72340425532,985000.0,118000.0,13905.772548863895,6000.0,1068.0,96120.0,5.968085106382978,561.0,35.0,5.945002650025318,5.9787234042553195,562.0,35.0,5.951377762964713,8.0,7.0,7.0,1.1604938271604939,1752.6690391459074,12160.493827160493,22.0,595.0,51.0,1.0,1.0,95580.0,95580.0,95580.0,0.0,95580.0,865.0,865.0,13.0,13.0,13.0,0.0,1.0,1.0,1.0,1.0,7352.307692307692,95580.0,10.0,2.0,1
PRV51120,7.0,7.0,7428.571428571428,52000.0,15000.0,4649.628761422531,8000.0,1068.0,7476.0,4.142857142857143,29.0,6.0,1.864454471471609,4.142857142857143,29.0,6.0,1.864454471471609,1.0,1.0,0.0,1.0,1793.103448275862,7428.571428571428,2.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51121,6.0,6.0,13500.0,81000.0,45000.0,16404.26773739078,5500.0,1068.0,6408.0,6.5,39.0,10.0,3.1464265445104544,6.5,39.0,10.0,3.1464265445104544,3.0,3.0,2.0,1.0,2076.923076923077,13500.0,8.0,44.0,5.0,1.0,1.0,80.0,80.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,80.0,1.0,0.0,0
PRV51122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,160.0,1120.0,500.0,200.91457554559517,60.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,1.0,0.0,160.0,14.0,0.0,0
PRV51123,2.0,2.0,4500.0,9000.0,5000.0,707.1067811865476,4500.0,1068.0,2136.0,2.5,5.0,4.0,2.1213203435596424,2.5,5.0,4.0,2.1213203435596424,2.0,1.0,0.0,1.0,1800.0,4500.0,3.0,18.0,1.0,29.0,28.0,617.5862068965517,17910.0,3300.0,913.9422268878213,200.0,1.3793103448275863,40.0,2.4827586206896552,72.0,20.0,6.196892594882723,19.0,6.0,9.0,1.0357142857142858,248.75,639.6428571428571,87.0,0.0,0
PRV51125,12.0,12.0,9166.666666666666,110000.0,30000.0,8122.173167921069,6500.0,1068.0,12816.0,4.333333333333333,52.0,11.0,3.550501458394378,4.333333333333333,52.0,11.0,3.550501458394378,12.0,6.0,0.0,1.0,2115.3846153846152,9166.666666666666,18.0,99.0,10.0,36.0,20.0,591.9444444444445,21310.0,3300.0,934.1453525455981,100.0,7.777777777777778,280.0,1.8611111111111112,67.0,20.0,5.483235633809021,25.0,5.0,11.0,1.8,318.05970149253733,1065.5,78.0,0.0,0
PRV51126,20.0,14.0,8850.0,177000.0,25000.0,6200.806399170997,7500.0,1068.0,21360.0,6.5,130.0,28.0,7.126673395365507,6.5,130.0,28.0,7.126673395365507,2.0,2.0,0.0,1.4285714285714286,1361.5384615384614,12642.857142857143,4.0,146.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV51128,5.0,3.0,18000.0,90000.0,29000.0,10295.630140987001,19000.0,1068.0,5340.0,6.4,32.0,12.0,3.7815340802378077,6.4,32.0,12.0,3.7815340802378077,1.0,1.0,0.0,1.6666666666666667,2812.5,30000.0,2.0,42.0,3.0,45.0,37.0,271.55555555555554,12220.0,3300.0,551.5637091511054,90.0,0.0,0.0,1.8888888888888888,85.0,20.0,5.3987465810560735,19.0,10.0,14.0,1.2162162162162162,143.76470588235293,330.27027027027026,147.0,0.0,0
PRV51129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,65.0,238.75,22920.0,2000.0,364.57401241217923,85.0,5.0,480.0,1.3541666666666667,130.0,20.0,4.497903995293496,54.0,11.0,29.0,1.476923076923077,176.30769230769232,352.61538461538464,226.0,0.0,0
PRV51130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,710.0,4970.0,3100.0,1110.8555261599054,200.0,0.0,0.0,2.857142857142857,20.0,20.0,7.5592894601845435,2.0,1.0,2.0,1.0,248.5,710.0,19.0,0.0,0
PRV51131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,145.0,1160.0,800.0,272.81600288210996,30.0,8.75,70.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,145.0,31.0,0.0,0
PRV51132,1.0,1.0,4000.0,4000.0,4000.0,0.0,4000.0,1068.0,1068.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1000.0,4000.0,2.0,7.0,1.0,7.0,5.0,190.0,1330.0,800.0,303.5347316755256,30.0,0.0,0.0,1.4285714285714286,10.0,6.0,2.5071326821120348,4.0,0.0,4.0,1.4,133.0,266.0,12.0,0.0,0
PRV51134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,507.3333333333333,7610.0,2900.0,862.0363488082546,70.0,5.333333333333333,80.0,2.6666666666666665,40.0,20.0,7.037315505489968,3.0,1.0,1.0,1.25,190.25,634.1666666666666,29.0,0.0,0
PRV51135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,60.0,300.0,90.0,25.495097567963924,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5,0.0,150.0,8.0,0.0,0
PRV51136,1.0,1.0,20000.0,20000.0,20000.0,0.0,20000.0,1068.0,1068.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,10000.0,20000.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV51137,1.0,1.0,6000.0,6000.0,6000.0,0.0,6000.0,1068.0,1068.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,857.1428571428571,6000.0,2.0,9.0,1.0,54.0,50.0,186.11111111111111,10050.0,3300.0,478.20188626265093,60.0,5.185185185185185,280.0,0.07407407407407407,4.0,2.0,0.32805037877325705,22.0,9.0,12.0,1.08,2512.5,201.0,139.0,0.0,0
PRV51138,1.0,1.0,6000.0,6000.0,6000.0,0.0,6000.0,1068.0,1068.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6000.0,6000.0,2.0,5.0,1.0,25.0,20.0,297.2,7430.0,3300.0,730.9669395168747,60.0,0.0,0.0,1.56,39.0,20.0,5.260544965432131,7.0,3.0,7.0,1.25,190.51282051282053,371.5,65.0,0.0,0
PRV51139,7.0,7.0,5900.0,41300.0,14000.0,3911.947511576981,4000.0,1068.0,7476.0,3.857142857142857,27.0,8.0,2.7945525240230875,3.857142857142857,27.0,8.0,2.7945525240230875,6.0,1.0,1.0,1.0,1529.6296296296296,5900.0,8.0,60.0,1.0,36.0,35.0,313.3333333333333,11280.0,2600.0,611.391854705311,60.0,1.1111111111111112,40.0,2.1944444444444446,79.0,20.0,5.810431232801152,28.0,7.0,10.0,1.0285714285714285,142.78481012658227,322.2857142857143,85.0,0.0,0
PRV51140,47.0,45.0,6540.425531914893,307400.0,16000.0,4119.500791541113,6000.0,1068.0,49128.0,6.0212765957446805,283.0,29.0,6.05227000784983,6.0212765957446805,283.0,29.0,6.05227000784983,2.0,2.0,0.0,1.0444444444444445,1086.2190812720848,6831.111111111111,4.0,321.0,20.0,440.0,363.0,331.20454545454544,145730.0,8400.0,777.2908116669353,70.0,2.9318181818181817,1290.0,1.6863636363636363,742.0,20.0,5.1254686283478605,3.0,3.0,2.0,1.2121212121212122,196.40161725067387,401.4600550964187,860.0,0.0,0
