Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures
PRV51296,3,3,11000.0,33000,17000,7211.102550927979,13000.0,1068.0,3204.0,11.666666666666666,35,25,11.590225767142472,11.666666666666666,35,25,11.590225767142472,1,1,0,1.0,942.8571428571429,11000.0,2,21,1
PRV51297,5,4,10200.0,51000,18000,7726.577508832744,11000.0,1068.0,5340.0,2.6,13,4,1.51657508881031,2.6,13,4,1.51657508881031,2,1,1,1.25,3923.076923076923,12750.0,4,41,5
PRV51300,7,5,13285.714285714286,93000,30000,10980.502200328934,10000.0,1068.0,7476.0,3.5714285714285716,25,9,3.6903993847614407,3.5714285714285716,25,9,3.6903993847614407,1,1,0,1.4,3720.0,18600.0,2,59,4
PRV51301,6,6,18000.0,108000,53000,17447.06279005151,12000.0,1068.0,6408.0,9.666666666666666,58,28,9.563820714895625,9.666666666666666,58,28,9.563820714895625,1,1,1,1.0,1862.0689655172414,18000.0,3,53,6
PRV51302,10,10,7600.0,76000,25000,7058.485830702093,5000.0,1068.0,10680.0,3.9,39,7,2.0248456731316584,3.9,39,7,2.0248456731316584,2,1,0,1.0,1948.7179487179487,7600.0,3,83,7
PRV51304,2,2,14000.0,28000,25000,15556.349186104046,14000.0,1068.0,2136.0,4.0,8,7,4.242640687119285,4.0,8,7,4.242640687119285,1,0,0,1.0,3500.0,14000.0,1,14,1
PRV51305,11,9,8909.09090909091,98000,35000,9974.512975123602,5000.0,1068.0,11748.0,6.2727272727272725,69,20,5.8496309129877435,6.2727272727272725,69,20,5.8496309129877435,1,1,0,1.2222222222222223,1420.2898550724638,10888.888888888889,2,82,4
PRV51311,3,3,4333.333333333333,13000,6000,1527.5252316519466,4000.0,1068.0,3204.0,4.0,12,5,1.0,4.0,12,5,1.0,1,1,1,1.0,1083.3333333333333,4333.333333333333,3,17,1
PRV51312,4,3,4750.0,19000,7000,2061.5528128088304,4500.0,1068.0,4272.0,4.25,17,9,3.4034296427770228,4.25,17,9,3.4034296427770228,2,1,1,1.3333333333333333,1117.6470588235295,6333.333333333333,4,36,1
PRV51316,3,3,7000.0,21000,12000,4358.898943540674,5000.0,1068.0,3204.0,9.333333333333334,28,19,8.736894948054106,9.333333333333334,28,19,8.736894948054106,1,1,0,1.0,750.0,7000.0,2,28,3
PRV51318,3,3,4333.333333333333,13000,6000,1527.5252316519468,4000.0,1068.0,3204.0,3.6666666666666665,11,6,2.5166114784235836,3.6666666666666665,11,6,2.5166114784235836,1,1,0,1.0,1181.8181818181818,4333.333333333333,2,22,2
PRV51334,2,2,7500.0,15000,10000,3535.5339059327375,7500.0,1068.0,2136.0,4.5,9,6,2.1213203435596424,4.5,9,6,2.1213203435596424,1,1,0,1.0,1666.6666666666667,7500.0,2,18,1
PRV51336,10,10,11600.0,116000,28000,8071.899129421499,9500.0,1068.0,10680.0,5.9,59,17,5.506561742341788,5.9,59,17,5.506561742341788,9,6,5,1.0,1966.1016949152543,11600.0,20,79,8
PRV51337,40,37,8750.0,350000,49000,8758.146390939592,6000.0,1068.0,41652.0,5.075,203,35,5.945856130802791,5.075,203,35,5.945856130802791,28,17,8,1.0810810810810811,1724.1379310344828,9459.45945945946,53,281,20
PRV51338,7,7,10428.57142857143,73000,18000,5255.382728122437,8000.0,1068.0,7476.0,5.428571428571429,38,21,6.996597812678741,5.428571428571429,38,21,6.996597812678741,7,4,1,1.0,1921.0526315789473,10428.57142857143,12,57,4
PRV51342,28,28,11392.857142857143,319000,57000,11056.552559335774,9000.0,1068.0,28836.0,6.178571428571429,173,20,4.397419878440264,6.178571428571429,173,20,4.397419878440264,11,11,5,1.0,1843.9306358381502,11392.857142857143,27,210,20
PRV51344,2,2,9500.0,19000,10000,707.1067811865476,9500.0,1068.0,2136.0,6.0,12,8,2.8284271247461903,6.0,12,8,2.8284271247461903,2,0,0,1.0,1583.3333333333333,9500.0,2,18,0
PRV51346,5,5,8200.0,41000,15000,4658.3258795408465,6000.0,1068.0,5340.0,4.2,21,12,4.494441010848846,4.2,21,12,4.494441010848846,4,4,1,1.0,1952.3809523809523,8200.0,9,41,7
PRV51348,19,19,7684.210526315789,146000,28000,6481.191862089594,6000.0,1068.0,20292.0,4.526315789473684,86,17,3.5958065244675645,4.526315789473684,86,17,3.5958065244675645,14,7,4,1.0,1697.6744186046512,7684.210526315789,25,158,12
PRV51349,5,5,7400.0,37000,14000,4159.326868617084,5000.0,1068.0,5340.0,12.2,61,35,15.270887335056859,12.2,61,35,15.270887335056859,5,2,1,1.0,606.5573770491803,7400.0,8,41,2
PRV51350,21,20,6761.9047619047615,142000,13000,3562.369462938423,7000.0,1068.0,22428.0,4.476190476190476,94,11,3.1562485266380347,4.476190476190476,94,11,3.1562485266380347,14,13,3,1.05,1510.6382978723404,7100.0,30,146,14
PRV51353,5,5,10000.0,50000,14000,4636.809247747852,13000.0,1068.0,5340.0,5.4,27,13,4.33589667773576,5.4,27,13,4.33589667773576,4,1,2,1.0,1851.851851851852,10000.0,7,36,7
PRV51354,1,1,10000.0,10000,10000,0.0,10000.0,,0.0,17.0,17,17,0.0,17.0,17,17,0.0,1,1,0,1.0,588.2352941176471,10000.0,2,9,2
PRV51355,15,12,8940.0,134100,25000,7686.518810786286,7000.0,1068.0,16020.0,4.266666666666667,64,12,3.673586543861203,4.266666666666667,64,12,3.673586543861203,1,1,0,1.25,2095.3125,11175.0,2,103,10
PRV51356,17,17,9823.529411764706,167000,39000,8783.758407692341,9000.0,1068.0,17088.0,4.176470588235294,71,16,3.557304002289639,4.176470588235294,71,16,3.557304002289639,12,7,3,1.0,2352.112676056338,9823.529411764706,22,118,12
PRV51357,13,13,13076.923076923076,170000,33000,8331.281798754402,10000.0,1068.0,12816.0,7.6923076923076925,100,35,9.058923918661783,7.6923076923076925,100,35,9.058923918661783,11,10,3,1.0,1700.0,13076.923076923076,24,108,14
PRV51358,7,7,8571.42857142857,60000,16000,4649.62876142253,7000.0,1068.0,7476.0,2.857142857142857,20,5,1.7728105208558365,2.857142857142857,20,5,1.7728105208558365,7,3,0,1.0,3000.0,8571.42857142857,10,58,6
PRV51360,9,9,9555.555555555555,86000,32000,9837.569708915804,7000.0,1068.0,9612.0,4.333333333333333,39,9,3.3166247903554,4.333333333333333,39,9,3.3166247903554,8,5,2,1.0,2205.128205128205,9555.555555555555,15,57,9
PRV51362,6,6,23500.0,141000,57000,26036.512823340992,9000.0,1068.0,6408.0,4.833333333333333,29,15,5.49241901776136,4.833333333333333,29,15,5.49241901776136,6,3,1,1.0,4862.068965517241,23500.0,10,46,4
PRV51364,6,6,8666.666666666666,52000,18000,5501.514942874069,7000.0,1068.0,6408.0,3.1666666666666665,19,5,1.4719601443879746,3.1666666666666665,19,5,1.4719601443879746,5,5,1,1.0,2736.842105263158,8666.666666666666,11,54,5
PRV51371,11,11,7581.818181818182,83400,13000,4525.885146978032,8000.0,1068.0,11748.0,4.818181818181818,53,17,4.935953440181174,4.818181818181818,53,17,4.935953440181174,1,1,0,1.0,1573.5849056603774,7581.818181818182,2,82,7
PRV51377,3,3,34000.0,102000,57000,26514.147167125706,40000.0,1068.0,3204.0,6.666666666666667,20,15,7.234178138070235,6.666666666666667,20,15,7.234178138070235,3,1,0,1.0,5100.0,34000.0,4,28,3
PRV51378,108,85,11129.62962962963,1202000,57000,9737.769796478422,8000.0,1068.0,112140.0,6.0092592592592595,649,31,5.734785430350158,6.0092592592592595,649,31,5.734785430350158,3,3,1,1.2705882352941176,1852.080123266564,14141.176470588236,7,711,59
PRV51379,2,2,6500.0,13000,10000,4949.747468305833,6500.0,1068.0,2136.0,2.5,5,3,0.7071067811865476,2.5,5,3,0.7071067811865476,2,0,0,1.0,2600.0,6500.0,2,17,0
PRV51380,4,4,12750.0,51000,25000,8808.140174482542,10500.0,1068.0,4272.0,4.25,17,7,1.8929694486000912,4.25,17,7,1.8929694486000912,4,2,0,1.0,3000.0,12750.0,6,34,5
PRV51383,9,9,9888.888888888889,89000,32000,9116.52955411823,7000.0,1068.0,9612.0,3.0,27,8,2.121320343559643,3.0,27,8,2.121320343559643,5,3,2,1.0,3296.296296296296,9888.888888888889,10,71,3
PRV51387,13,13,7384.615384615385,96000,21000,5331.329751860874,6000.0,1068.0,13884.0,3.3076923076923075,43,9,2.626296993379823,3.3076923076923075,43,9,2.626296993379823,9,7,1,1.0,2232.5581395348836,7384.615384615385,17,99,10
PRV51388,14,14,11357.142857142857,159000,57000,14710.577789505716,6000.0,1068.0,14952.0,6.142857142857143,86,16,4.129763317061288,6.142857142857143,86,16,4.129763317061288,9,7,5,1.0,1848.8372093023256,11357.142857142857,21,109,9
PRV51389,18,18,7555.555555555556,136000,19000,4705.718951411485,6000.0,1068.0,19224.0,5.055555555555555,91,35,7.6194196337749736,5.055555555555555,91,35,7.6194196337749736,11,10,1,1.0,1494.5054945054944,7555.555555555556,22,138,12
PRV51390,164,146,9619.512195121952,1577600,57000,9410.057783597713,7000.0,1068.0,173016.0,5.9939024390243905,983,35,5.760556541811308,5.9939024390243905,983,35,5.760556541811308,1,1,0,1.1232876712328768,1604.883011190234,10805.479452054795,2,957,75
PRV51391,13,13,6115.384615384615,79500,17000,5008.966319485847,5000.0,1068.0,12816.0,5.769230769230769,75,13,3.32048807039583,5.769230769230769,75,13,3.32048807039583,10,6,2,1.0,1060.0,6115.384615384615,18,91,6
PRV51393,68,57,10514.70588235294,715000,94000,13702.045437303692,7000.0,1068.0,69420.0,6.044117647058823,411,35,5.715738480197663,6.044117647058823,411,35,5.715738480197663,1,2,0,1.1929824561403508,1739.6593673965938,12543.859649122807,3,463,40
PRV51396,3,3,3666.6666666666665,11000,6000,2081.6659994661327,3000.0,1068.0,3204.0,4.0,12,7,2.6457513110645907,4.0,12,7,2.6457513110645907,3,0,0,1.0,916.6666666666666,3666.6666666666665,3,23,0
PRV51398,1,1,4000.0,4000,4000,0.0,4000.0,1068.0,1068.0,4.0,4,4,0.0,4.0,4,4,0.0,1,0,0,1.0,1000.0,4000.0,1,10,0
PRV51399,65,58,10944.615384615385,711400,103000,13997.299190036085,7000.0,1068.0,68352.0,5.861538461538461,381,21,5.299990928874675,5.861538461538461,381,21,5.299990928874675,3,3,0,1.1206896551724137,1867.1916010498687,12265.51724137931,6,454,33
PRV51401,8,8,9750.0,78000,27000,8614.771367499297,7000.0,1068.0,7476.0,7.25,58,24,8.276472678623424,7.25,58,24,8.276472678623424,7,6,0,1.0,1344.8275862068965,9750.0,13,55,8
PRV51403,10,8,25400.0,254000,57000,20892.316503654853,13500.0,1068.0,10680.0,6.9,69,18,5.195083145522205,6.9,69,18,5.195083145522205,8,7,3,1.25,3681.159420289855,31750.0,18,74,14
PRV51404,1,1,12000.0,12000,12000,0.0,12000.0,1068.0,1068.0,6.0,6,6,0.0,6.0,6,6,0.0,1,1,0,1.0,2000.0,12000.0,2,9,1
PRV51405,2,2,4500.0,9000,5000,707.1067811865476,4500.0,1068.0,2136.0,3.5,7,4,0.7071067811865476,3.5,7,4,0.7071067811865476,2,0,0,1.0,1285.7142857142858,4500.0,2,17,0
PRV51406,8,8,11875.0,95000,46000,14376.940862764532,6000.0,1068.0,7476.0,4.375,35,12,4.808846015417836,4.375,35,12,4.808846015417836,6,3,0,1.0,2714.285714285714,11875.0,9,72,5
PRV51414,3,3,9333.333333333334,28000,17000,7094.598884597588,8000.0,1068.0,3204.0,6.0,18,10,4.0,6.0,18,10,4.0,3,2,1,1.0,1555.5555555555557,9333.333333333334,6,27,2
PRV51415,7,7,6857.142857142857,48000,10000,3484.660262185848,7000.0,1068.0,7476.0,4.285714285714286,30,14,4.423960733486291,4.285714285714286,30,14,4.423960733486291,7,6,2,1.0,1600.0,6857.142857142857,15,55,6
PRV51418,17,17,10352.941176470587,176000,35000,9212.363814940416,6000.0,1068.0,18156.0,7.235294117647059,123,32,6.8330942091111435,7.235294117647059,123,32,6.8330942091111435,12,9,2,1.0,1430.8943089430895,10352.941176470587,23,135,14
PRV51419,2,2,8500.0,17000,11000,3535.5339059327375,8500.0,1068.0,2136.0,2.5,5,4,2.1213203435596424,2.5,5,4,2.1213203435596424,2,1,2,1.0,3400.0,8500.0,5,16,1
PRV51421,84,80,10285.714285714286,864000,57000,9061.465383994779,8000.0,1068.0,88644.0,6.071428571428571,510,35,6.678116959695046,6.071428571428571,510,35,6.678116959695046,3,3,1,1.05,1694.1176470588234,10800.0,7,533,46
PRV51422,4,4,9750.0,39000,15000,4112.987559751022,9000.0,1068.0,4272.0,2.5,10,5,1.7320508075688772,2.5,10,5,1.7320508075688772,3,2,2,1.0,3900.0,9750.0,7,33,4
PRV51424,1,1,6000.0,6000,6000,0.0,6000.0,1068.0,1068.0,3.0,3,3,0.0,3.0,3,3,0.0,1,0,0,1.0,2000.0,6000.0,1,5,0
PRV51425,3,3,3666.6666666666665,11000,5000,1154.7005383792514,3000.0,1068.0,3204.0,3.3333333333333335,10,4,1.1547005383792515,3.3333333333333335,10,4,1.1547005383792515,3,1,1,1.0,1100.0,3666.6666666666665,5,27,1
PRV51426,6,6,17666.666666666668,106000,49000,16145.174717749778,13500.0,1068.0,6408.0,6.833333333333333,41,13,4.119061381755153,6.833333333333333,41,13,4.119061381755153,3,3,0,1.0,2585.3658536585367,17666.666666666668,6,46,4
PRV51427,5,5,7600.0,38000,11000,3049.5901363953813,8000.0,1068.0,5340.0,4.6,23,12,5.128352561983234,4.6,23,12,5.128352561983234,4,2,0,1.0,1652.1739130434783,7600.0,6,30,3
PRV51428,4,4,7750.0,31000,11000,2753.785273643051,7500.0,1068.0,4272.0,3.0,12,5,1.8257418583505538,3.0,12,5,1.8257418583505538,4,1,0,1.0,2583.3333333333335,7750.0,5,33,1
PRV51430,17,17,10941.176470588236,186000,37000,10298.486467894772,8000.0,1068.0,17088.0,4.352941176470588,74,13,3.219883081545591,4.352941176470588,74,13,3.219883081545591,8,7,2,1.0,2513.5135135135133,10941.176470588236,17,125,11
PRV51431,25,22,8800.0,220000,23000,5377.421934967227,7000.0,1068.0,25632.0,6.2,155,23,4.716990566028302,6.2,155,23,4.716990566028302,2,2,0,1.1363636363636365,1419.3548387096773,10000.0,4,184,14
PRV51432,7,7,8000.0,56000,24000,8124.03840463596,5000.0,1068.0,7476.0,2.4285714285714284,17,4,1.3972762620115438,2.4285714285714284,17,4,1.3972762620115438,6,5,2,1.0,3294.1176470588234,8000.0,13,45,8
PRV51434,24,22,10791.666666666666,259000,53000,12115.312505315298,6500.0,1068.0,24564.0,6.041666666666667,145,35,7.067864609974326,6.041666666666667,145,35,7.067864609974326,11,9,2,1.0909090909090908,1786.2068965517242,11772.727272727272,22,196,18
PRV51435,6,6,4700.0,28200,10000,3391.164991562634,4000.0,1068.0,6408.0,2.1666666666666665,13,5,1.834847859269718,2.1666666666666665,13,5,1.834847859269718,5,2,2,1.0,2169.230769230769,4700.0,9,50,2
PRV51436,25,25,6840.0,171000,25000,5617.532079718519,5000.0,1068.0,26700.0,4.92,123,12,3.239341496868358,4.92,123,12,3.239341496868358,19,12,7,1.0,1390.2439024390244,6840.0,38,189,14
PRV51438,2,2,7500.0,15000,9000,2121.3203435596424,7500.0,1068.0,2136.0,4.5,9,5,0.7071067811865476,4.5,9,5,0.7071067811865476,2,0,0,1.0,1666.6666666666667,7500.0,2,9,0
PRV51440,7,7,11428.57142857143,80000,20000,5855.400437691199,11000.0,1068.0,6408.0,6.714285714285714,47,14,5.529143565818179,6.714285714285714,47,14,5.529143565818179,7,4,3,1.0,1702.127659574468,11428.57142857143,14,57,5
PRV51442,2,2,12500.0,25000,21000,12020.815280171308,12500.0,1068.0,2136.0,4.0,8,5,1.4142135623730951,4.0,8,5,1.4142135623730951,2,0,1,1.0,3125.0,12500.0,3,15,0
PRV51443,2,2,6000.0,12000,8000,2828.42712474619,6000.0,1068.0,2136.0,4.5,9,6,2.1213203435596424,4.5,9,6,2.1213203435596424,1,1,0,1.0,1333.3333333333333,6000.0,2,18,1
PRV51444,4,4,16000.0,64000,36000,14674.240468703427,11500.0,1068.0,4272.0,4.75,19,14,6.238322424070968,4.75,19,14,6.238322424070968,4,2,1,1.0,3368.4210526315787,16000.0,7,33,4
PRV51446,12,12,7833.333333333333,94000,21000,6379.417661273613,7500.0,1068.0,11748.0,5.166666666666667,62,13,3.688639397672346,5.166666666666667,62,13,3.688639397672346,12,9,2,1.0,1516.1290322580646,7833.333333333333,23,94,13
PRV51447,16,16,15375.0,246000,78000,19029.363275387506,7500.0,1068.0,17088.0,6.8125,109,35,8.191204632612552,6.8125,109,35,8.191204632612552,15,10,3,1.0,2256.880733944954,15375.0,28,120,13
PRV51448,11,11,9272.727272727272,102000,30000,10120.186846999508,7000.0,1068.0,11748.0,4.363636363636363,48,10,3.1708903252155305,4.363636363636363,48,10,3.1708903252155305,10,6,3,1.0,2125.0,9272.727272727272,19,70,9
PRV51449,9,9,7666.666666666667,69000,13000,3082.207001484488,7000.0,1068.0,8544.0,5.333333333333333,48,11,2.9154759474226504,5.333333333333333,48,11,2.9154759474226504,9,4,4,1.0,1437.5,7666.666666666667,17,76,6
PRV51455,9,9,11866.666666666666,106800,38000,11996.249413879323,8000.0,1068.0,9612.0,7.333333333333333,66,30,8.674675786448736,7.333333333333333,66,30,8.674675786448736,9,4,4,1.0,1618.1818181818182,11866.666666666666,17,69,7
PRV51456,112,103,9256.160714285714,1036690,57000,10599.353562265116,6000.0,1068.0,117480.0,5.866071428571429,657,35,6.143179820024667,5.866071428571429,657,35,6.143179820024667,1,1,0,1.087378640776699,1577.9147640791477,10064.95145631068,2,699,56
PRV51460,17,16,12470.588235294117,212000,57000,12889.519226191214,8000.0,1068.0,18156.0,6.588235294117647,112,35,7.566858855639933,6.588235294117647,112,35,7.566858855639933,6,6,1,1.0625,1892.857142857143,13250.0,13,133,12
PRV51465,1,1,3000.0,3000,3000,0.0,3000.0,1068.0,1068.0,3.0,3,3,0.0,3.0,3,3,0.0,1,0,0,1.0,1000.0,3000.0,1,8,0
PRV51466,5,5,8400.0,42000,22000,7668.115805072325,6000.0,1068.0,5340.0,5.8,29,15,5.263078946776307,5.8,29,15,5.263078946776307,4,4,1,1.0,1448.2758620689656,8400.0,9,40,5
PRV51467,7,7,10114.285714285714,70800,44000,15069.553031574245,6000.0,1068.0,6408.0,7.142857142857143,50,19,5.520524474738834,7.142857142857143,50,19,5.520524474738834,3,2,1,1.0,1416.0,10114.285714285714,6,55,3
PRV51468,15,15,6866.666666666667,103000,14000,4405.624111238249,7000.0,1068.0,14952.0,4.2,63,16,3.80225497003329,4.2,63,16,3.80225497003329,12,5,4,1.0,1634.920634920635,6866.666666666667,21,113,6
PRV51470,3,3,8000.0,24000,11000,3000.0,8000.0,1068.0,3204.0,3.3333333333333335,10,6,2.3094010767585034,3.3333333333333335,10,6,2.3094010767585034,3,2,1,1.0,2400.0,8000.0,6,26,3
PRV51471,161,155,9902.48447204969,1594300,81000,10049.427535378312,7000.0,1068.0,166608.0,5.285714285714286,851,35,5.164093061018278,5.285714285714286,851,35,5.164093061018278,1,1,0,1.038709677419355,1873.443008225617,10285.806451612903,2,928,76
PRV51474,41,37,9765.853658536585,400400,25000,6402.952824912017,9000.0,1068.0,42720.0,4.658536585365853,191,16,3.8769173069435015,4.658536585365853,191,16,3.8769173069435015,1,1,0,1.1081081081081081,2096.3350785340313,10821.621621621622,2,298,28
PRV51475,11,11,5745.454545454545,63200,12000,3576.6922250491825,5000.0,1068.0,11748.0,3.909090909090909,43,8,2.2115399817568506,3.909090909090909,43,8,2.2115399817568506,9,4,1,1.0,1469.7674418604652,5745.454545454545,14,84,4
PRV51476,3,3,3666.6666666666665,11000,7000,3511.884584284246,4000.0,1068.0,3204.0,5.666666666666667,17,7,2.309401076758503,5.666666666666667,17,7,2.309401076758503,3,3,0,1.0,647.0588235294117,3666.6666666666665,6,22,3
PRV51479,13,13,6230.7692307692305,81000,15000,3539.1582368751224,5000.0,1068.0,13884.0,3.8461538461538463,50,11,3.531905855817646,3.8461538461538463,50,11,3.531905855817646,10,11,2,1.0,1620.0,6230.7692307692305,23,88,15
PRV51482,11,11,17090.909090909092,188000,99000,27790.122509462046,8000.0,1068.0,11748.0,6.2727272727272725,69,21,6.357529537342459,6.2727272727272725,69,21,6.357529537342459,11,4,2,1.0,2724.6376811594205,17090.909090909092,17,87,4
PRV51483,6,6,7000.0,42000,17000,6480.74069840786,6000.0,1068.0,5340.0,3.0,18,5,1.2649110640673518,3.0,18,5,1.2649110640673518,6,3,2,1.0,2333.3333333333335,7000.0,11,54,4
PRV51484,2,2,5000.0,10000,5000,0.0,5000.0,1068.0,2136.0,3.5,7,4,0.7071067811865476,3.5,7,4,0.7071067811865476,1,0,0,1.0,1428.5714285714287,5000.0,1,18,0
PRV51488,3,3,5000.0,15000,10000,5000.0,5000.0,1068.0,3204.0,3.6666666666666665,11,5,1.5275252316519465,3.6666666666666665,11,5,1.5275252316519465,3,1,1,1.0,1363.6363636363637,5000.0,5,24,2
PRV51490,48,40,9020.833333333334,433000,57000,10547.742691520534,5000.0,1068.0,51264.0,4.791666666666667,230,33,5.291335082033135,4.895833333333333,235,33,5.264249490196629,1,1,1,1.2,1842.5531914893618,10825.0,3,321,24
PRV51491,8,8,5875.0,47000,11000,3136.7635732209264,5000.0,1068.0,7476.0,2.875,23,7,2.03100960115899,2.875,23,7,2.03100960115899,7,3,2,1.0,2043.4782608695652,5875.0,12,63,3
PRV51492,14,14,9500.0,133000,23000,5080.127194046652,8000.0,1068.0,13884.0,4.785714285714286,67,12,3.3553303500909943,4.785714285714286,67,12,3.3553303500909943,4,4,1,1.0,1985.0746268656717,9500.0,9,109,10
PRV51495,90,77,9277.777777777777,835000,57000,10355.50960966698,6000.0,1068.0,93984.0,6.211111111111111,559,35,6.572832140490592,6.211111111111111,559,35,6.572832140490592,1,1,1,1.1688311688311688,1493.7388193202146,10844.155844155845,3,566,45
PRV51497,4,4,25500.0,102000,57000,22781.571499789035,19500.0,1068.0,4272.0,5.5,22,13,5.196152422706632,6.25,25,13,4.716990566028302,3,3,1,1.0,4080.0,25500.0,7,35,5
PRV51499,2,2,7500.0,15000,14000,9192.388155425118,7500.0,1068.0,2136.0,2.5,5,4,2.1213203435596424,2.5,5,4,2.1213203435596424,2,1,0,1.0,3000.0,7500.0,3,18,1
PRV51501,223,207,9284.663677130045,2070480,57000,9903.656606939643,6000.0,1068.0,231756.0,5.614349775784754,1252,35,5.707129286069891,5.677130044843049,1266,35,5.949015121467132,2,2,0,1.077294685990338,1635.4502369668246,10002.31884057971,4,1255,101
PRV51507,6,6,7166.666666666667,43000,15000,5636.192568273965,7500.0,1068.0,6408.0,8.166666666666666,49,35,13.437509689918986,8.166666666666666,49,35,13.437509689918986,5,3,2,1.0,877.5510204081633,7166.666666666667,10,49,5
PRV51508,12,11,14925.0,179100,39000,13510.744882230856,12000.0,1068.0,12816.0,3.5833333333333335,43,11,3.287948609787881,3.5833333333333335,43,11,3.287948609787881,12,9,1,1.0909090909090908,4165.116279069767,16281.818181818182,22,95,9
PRV51514,21,18,10485.714285714286,220200,46000,12151.307983681661,6000.0,1068.0,22428.0,6.571428571428571,138,24,6.925109591706319,6.571428571428571,138,24,6.925109591706319,14,13,7,1.1666666666666667,1595.6521739130435,12233.333333333334,34,164,15
PRV51515,5,5,8000.0,40000,16000,5431.390245600108,6000.0,1068.0,4272.0,11.0,55,35,14.611639196202459,11.0,55,35,14.611639196202459,3,2,0,1.0,727.2727272727273,8000.0,5,44,4
PRV51516,3,3,8333.333333333334,25000,15000,6110.100926607786,7000.0,1068.0,3204.0,3.0,9,5,1.7320508075688772,3.0,9,5,1.7320508075688772,3,1,0,1.0,2777.777777777778,8333.333333333334,4,21,2
PRV51518,5,5,6600.0,33000,19000,7092.249290598857,3000.0,1068.0,5340.0,5.2,26,7,1.4832396974191326,5.2,26,7,1.4832396974191326,3,3,1,1.0,1269.2307692307693,6600.0,7,34,3
PRV51522,12,12,11583.333333333334,139000,34000,10748.854766340404,8000.0,1068.0,12816.0,5.416666666666667,65,11,3.2321772378645472,5.416666666666667,65,11,3.2321772378645472,10,5,0,1.0,2138.4615384615386,11583.333333333334,15,96,6
PRV51523,60,60,12216.666666666666,733000,57000,11065.431998378303,7000.0,1068.0,61944.0,5.566666666666666,334,20,4.604223067630104,5.566666666666666,334,20,4.604223067630104,2,2,0,1.0,2194.6107784431138,12216.666666666666,4,437,37
PRV51525,5,5,11200.0,56000,21000,6572.670690061994,10000.0,1068.0,5340.0,8.4,42,13,4.159326868617084,8.4,42,13,4.159326868617084,5,4,2,1.0,1333.3333333333333,11200.0,11,45,7
PRV51526,7,7,5057.142857142857,35400,13000,4085.2813623450475,4000.0,1068.0,7476.0,4.142857142857143,29,17,5.785861256216785,4.142857142857143,29,17,5.785861256216785,7,6,2,1.0,1220.6896551724137,5057.142857142857,15,47,7
PRV51532,6,6,10000.0,60000,18000,4690.41575982343,8500.0,1068.0,6408.0,9.166666666666666,55,22,6.585337247754793,9.166666666666666,55,22,6.585337247754793,5,3,2,1.0,1090.909090909091,10000.0,10,51,3
